difficulty,time,col,type
easy,1.2,2,tap
easy,2.5,3,tap
easy,4.2,4,tap
easy,6.8,1,tap
easy,8.4,2,tap
easy,10.4,3,tap
easy,13.7,4,tap
easy,17.9,1,tap
easy,20.2,2,tap
easy,22.6,3,tap
easy,24.5,4,tap
easy,25.9,1,tap
easy,26.9,2,tap
easy,29.1,3,tap
easy,30.9,4,tap
easy,32.4,1,tap
easy,33.8,2,tap
easy,35.9,3,tap
easy,37.2,4,tap
easy,39.2,1,tap
easy,41.9,2,tap
easy,42.9,3,tap
easy,44.9,4,tap
easy,47.5,1,tap
easy,49.9,2,tap
easy,50.9,3,tap
easy,54.3,4,tap
easy,55.6,1,tap
easy,57.9,2,tap
easy,59.2,3,tap
easy,60.5,4,tap
easy,61.6,1,tap
easy,63.2,2,tap
easy,67.1,3,tap
easy,68.5,4,tap
easy,69.9,1,tap
easy,71.2,2,tap
easy,72.5,3,tap
easy,74.3,4,tap
easy,77.7,1,tap
easy,79.1,2,tap
easy,80.6,3,tap
easy,81.9,4,tap
easy,83.2,1,tap
easy,84.5,2,tap
normal,1.2,2,tap
normal,2.5,3,tap
normal,4.2,4,tap
normal,4.9,1,tap
normal,6.8,2,tap
normal,7.5,3,tap
normal,8.4,4,tap
normal,9.2,1,tap
normal,10.4,2,tap
normal,11.2,3,tap
normal,13.7,4,tap
normal,14.6,1,tap
normal,16.5,2,tap
normal,17.2,3,tap
normal,17.9,4,tap
normal,20.2,1,tap
normal,22.6,2,tap
normal,24.5,3,tap
normal,25.2,4,tap
normal,25.9,1,tap
normal,26.9,2,tap
normal,27.9,3,tap
normal,28.6,4,tap
normal,30.9,1,tap
normal,31.7,2,tap
normal,32.4,3,tap
normal,33.2,4,tap
normal,34.4,1,tap
normal,35.9,2,tap
normal,37.2,3,tap
normal,39.2,4,tap
normal,40.9,1,tap
normal,41.9,2,tap
normal,42.9,3,tap
normal,44.9,4,tap
normal,45.6,1,tap
normal,47.5,2,tap
normal,48.2,3,tap
normal,49.9,4,tap
normal,50.9,1,tap
normal,53.1,2,tap
normal,54.3,3,tap
normal,55.2,4,tap
normal,57.9,1,tap
normal,59.2,2,tap
normal,59.9,3,tap
normal,61.6,4,tap
normal,63.2,1,tap
normal,63.9,2,tap
normal,65.6,3,tap
normal,66.3,4,tap
normal,67.1,1,tap
normal,68.5,2,tap
normal,69.9,3,tap
normal,71.2,4,tap
normal,72.5,1,tap
normal,74.3,2,tap
normal,75.2,3,tap
normal,76.2,4,tap
normal,77.1,1,tap
normal,78.4,2,tap
normal,79.1,3,tap
normal,79.9,4,tap
normal,80.6,1,tap
normal,81.9,2,tap
normal,83.2,3,tap
normal,84.5,4,tap
normal,85.7,1,tap
hard,1.2,2,tap
hard,2.5,3,tap
hard,4.2,4,tap
hard,4.9,1,tap
hard,6.8,2,tap
hard,7.4,3,tap
hard,8.4,4,tap
hard,9.2,1,tap
hard,10.4,2,tap
hard,11.2,3,tap
hard,13.7,4,tap
hard,14.6,1,tap
hard,16.5,2,tap
hard,17.2,3,tap
hard,17.9,4,tap
hard,20.2,1,tap
hard,22.6,2,tap
hard,23.2,3,tap
hard,24.5,4,tap
hard,25.2,1,tap
hard,25.9,2,tap
hard,26.9,3,tap
hard,27.9,4,tap
hard,28.6,1,tap
hard,29.1,2,tap
hard,30.9,3,tap
hard,31.7,4,tap
hard,32.4,1,tap
hard,33.2,2,tap
hard,33.8,3,tap
hard,34.4,4,tap
hard,35.9,1,tap
hard,37.2,2,tap
hard,39.2,3,tap
hard,39.6,4,tap
hard,40.9,1,tap
hard,41.9,2,tap
hard,42.4,3,tap
hard,42.9,4,tap
hard,44.9,1,tap
hard,45.6,2,tap
hard,47.5,3,tap
hard,48.2,4,tap
hard,49.9,1,tap
hard,50.9,2,tap
hard,51.5,3,tap
hard,53.1,4,tap
hard,54.3,1,tap
hard,55.2,2,tap
hard,55.6,3,tap
hard,57.9,4,tap
hard,58.4,1,tap
hard,59.2,2,tap
hard,59.9,3,tap
hard,60.5,4,tap
hard,61.6,1,tap
hard,63.2,2,tap
hard,63.9,3,tap
hard,65.6,4,tap
hard,66.3,1,tap
hard,67.1,2,tap
hard,68.5,3,tap
hard,68.9,4,tap
hard,69.9,1,tap
hard,71.2,2,tap
hard,72.5,3,tap
hard,74.3,4,tap
hard,75.2,1,tap
hard,76.2,2,tap
hard,77.1,3,tap
hard,77.7,4,tap
hard,78.4,1,tap
hard,79.1,2,tap
hard,79.9,3,tap
hard,80.6,4,tap
hard,81.9,1,tap
hard,82.3,2,tap
hard,83.2,3,tap
hard,84.5,4,tap
hard,85.7,1,tap
